time (s)	det(V)
5599.747539	-1.664959	
5599.749540	-1.664792	
5599.751540	-1.664655	
5599.753539	-1.664559	
5599.755540	-1.664489	
5599.757540	-1.664336	
5599.759539	-1.664228	
5599.763541	-1.664140	
5599.765539	-1.663891	
5599.767539	-1.663852	
5599.769541	-1.658521	
5599.771539	-1.592515	
5599.775539	-1.520795	
5599.777541	-1.386079	
5599.779540	-1.323086	
5599.783540	-1.265287	
5599.785540	-1.150357	
5599.787540	-1.095568	
5599.789540	-1.047949	
5599.791540	-0.991128	
5599.795539	-0.947677	
5599.797540	-0.858410	
5599.799539	-0.821912	
5599.801540	-0.778578	
5599.803540	-0.736211	
5599.805543	-0.696938	
5599.807540	-0.659498	
5599.809540	-0.625500	
5599.811539	-0.588180	
5599.815539	-0.560946	
5599.817540	-0.507382	
5599.821541	-0.482796	
5599.823540	-0.430472	
5599.825540	-0.403496	
5599.827540	-0.381622	
5599.829539	-0.359061	
5599.833539	-0.339070	
5599.835539	-0.314483	
5599.837541	-0.293018	
5599.839539	-0.279128	
5599.841540	-0.249034	
5599.843541	-0.236285	
5599.845540	-0.221166	
5599.847540	-0.206347	
5599.849539	-0.196763	
5599.853539	-0.187484	
5599.855539	-0.168953	
5599.857541	-0.154334	
5599.859540	-0.142078	
5599.861540	-0.127506	
5599.863539	-0.117527	
5599.865540	-0.107466	
5599.867540	-0.104963	
5599.869540	-0.095469	
5599.873539	-0.090638	
5599.875541	-0.076087	
5599.879540	-0.068197	
5599.881540	-0.053046	
5599.883539	-0.048172	
5599.885540	-0.045241	
5599.887540	-0.037741	
5599.891539	-0.035215	
5599.893540	-0.028973	
5599.895540	-0.024187	
5599.899540	-0.021249	
5599.901540	-0.010150	
5599.903539	-0.010108	
5599.905539	-0.009729	
5599.907540	-0.000270	
5599.909540	-0.000771	
5599.913540	0.000688	
5599.917540	0.000121	
5599.919542	0.008932	
5599.921540	0.011035	
5599.923540	0.011944	
5599.925540	0.017305	
5599.929539	0.021180	
5599.931539	0.015591	
5599.933539	0.015936	
5599.937540	0.014650	
5599.939540	0.021114	
5599.941543	0.027532	
5599.943539	0.026377	
5599.945539	0.027329	
5599.947540	0.030570	
5599.949539	0.020832	
5599.953540	0.019894	
5599.955539	0.020726	
5599.957540	0.028668	
5599.959540	0.030579	
5599.961539	0.033264	
5599.963540	0.030555	
5599.965540	0.031006	
5599.967540	0.028502	
5599.969540	0.021742	
5599.971540	0.022348	
5599.975539	0.022728	
5599.977540	0.029041	
5599.979540	0.031118	
5599.981540	0.033220	
5599.983540	0.029490	
5599.985540	0.030194	
5599.989539	0.028661	
5599.991540	0.026693	
5599.993539	0.025915	
5599.997540	0.027053	
5599.999540	0.027409	
5600.001539	0.026658	
5600.003539	0.024758	
5600.005540	0.023044	
5600.009539	0.029700	
5600.011539	0.022419	
5600.015540	0.023927	
5600.017540	0.025215	
5600.019540	0.023968	
5600.021539	0.020932	
5600.023539	0.023485	
5600.027539	0.024674	
5600.029540	0.016991	
5600.031540	0.017292	
5600.035540	0.015770	
5600.037540	0.018970	
5600.039540	0.018798	
5600.041541	0.018859	
5600.043539	0.020940	
5600.045540	0.022856	
5600.049540	0.012727	
5600.053540	0.008887	
5600.055539	0.014419	
5600.057540	0.016640	
5600.059541	0.014552	
5600.061540	0.016466	
5600.065539	0.016646	
5600.067540	0.003308	
5600.069539	0.003982	
5600.073540	0.003672	
5600.075541	0.012350	
5600.077540	0.011168	
5600.079539	0.011547	
5600.081543	0.009913	
5600.083540	0.007709	
5600.087539	-0.002057	
5600.091540	-0.002728	
5600.093540	0.007002	
5600.095540	0.006908	
5600.097540	0.008565	
5600.099540	0.001907	
5600.103539	0.003866	
5600.105539	-0.006409	
5600.107539	-0.001650	
5600.111540	-0.005025	
5600.113541	0.003953	
5600.115540	-0.001253	
5600.117539	-0.002666	
5600.119539	-0.004634	
5600.121539	-0.004548	
5600.125540	-0.008575	
5600.129540	-0.008852	
5600.131539	-0.002471	
5600.133540	-0.007496	
5600.135540	-0.010979	
5600.137539	-0.009353	
5600.141539	-0.009634	
5600.143540	-0.013797	
5600.145539	-0.014509	
5600.149541	-0.013601	
5600.151541	-0.010321	
5600.153539	-0.014318	
5600.155540	-0.015213	
5600.157540	-0.011482	
5600.159540	-0.012407	
5600.163540	-0.016923	
5600.167540	-0.023237	
5600.169540	-0.016034	
5600.171540	-0.019315	
5600.173540	-0.017957	
5600.175540	-0.016315	
5600.179539	-0.014647	
5600.181539	-0.023810	
5600.183540	-0.024001	
5600.187540	-0.025826	
5600.189540	-0.021135	
5600.191541	-0.019341	
5600.193539	-0.022814	
5600.195540	-0.020137	
5600.197539	-0.019347	
5600.201540	-0.029587	
5600.205540	-0.031401	
5600.207539	-0.019106	
5600.209539	-0.023565	
5600.211540	-0.023236	
5600.213540	-0.022513	
5600.217539	-0.023655	
5600.219539	-0.032770	
5600.221543	-0.033115	
5600.223540	-0.031072	
5600.225540	-0.026528	
5600.227539	-0.021800	
5600.229540	-0.024884	
5600.231540	-0.024939	
5600.233539	-0.028637	
5600.237539	-0.030696	
5600.239541	-0.035167	
5600.241540	-0.031201	
5600.243539	-0.029562	
5600.245540	-0.023682	
5600.247539	-0.020800	
5600.249541	-0.027937	
5600.251539	-0.027681	
5600.253540	-0.028474	
5600.257539	-0.028688	
5600.261539	-0.029891	
5600.263540	-0.020521	
5600.265540	-0.023026	
5600.267539	-0.021402	
5600.269540	-0.023029	
5600.271542	-0.022523	
5600.273541	-0.018557	
5600.275539	-0.025262	
5600.277539	-0.022398	
5600.279539	-0.018347	
5600.281540	-0.018993	
5600.285542	-0.019231	
5600.287540	-0.008880	
5600.289539	-0.009306	
5600.291540	-0.005279	
5600.293541	-0.002577	
5600.297539	-0.000897	
5600.299540	-0.006023	
5600.301539	-0.001405	
5600.305540	-0.000989	
5600.307539	0.015652	
5600.309539	0.017973	
5600.311540	0.021508	
5600.313540	0.027438	
5600.317539	0.024891	
5600.319539	0.026935	
5600.323540	0.032938	
5600.325540	0.049397	
5600.327540	0.057090	
5600.329541	0.059208	
5600.331539	0.069518	
5600.335539	0.073133	
5600.337541	0.079039	
5600.339539	0.087272	
5600.343540	0.095381	
5600.345541	0.121893	
5600.347541	0.132192	
5600.349539	0.133999	
5600.351539	0.146292	
5600.353541	0.155269	
5600.357539	0.159425	
5600.361540	0.186980	
5600.363540	0.223091	
5600.365540	0.233326	
5600.367540	0.249647	
5600.369541	0.264514	
5600.373539	0.279573	
5600.375539	0.312077	
5600.377539	0.335428	
5600.379539	0.353112	
5600.381540	0.375692	
5600.383539	0.398560	
5600.385539	0.419670	
5600.387540	0.442046	
5600.389539	0.466235	
5600.393539	0.496839	
5600.397539	0.550870	
5600.399540	0.613289	
5600.401539	0.650864	
5600.403539	0.684914	
5600.405540	0.719347	
5600.407540	0.763575	
5600.411539	0.804214	
5600.413540	0.886934	
5600.415540	0.930401	
5600.419540	0.979649	
5600.421539	1.087104	
5600.423540	1.142762	
5600.425539	1.195836	
5600.427539	1.257848	
5600.431539	1.313815	
5600.433539	1.438258	
5600.437540	1.507702	
5600.439540	1.596360	
5600.441540	1.596997	
5600.443539	1.597047	
5600.445540	1.597045	
5600.449539	1.597029	
5600.451539	1.597175	
5600.453539	1.597154	
5600.457541	1.597170	
5600.459540	1.597047	
5600.461540	1.597013	
5600.463541	1.597076	
5600.465540	1.597046	
5600.467540	1.597086	
5600.471540	1.597160	
5600.475540	1.597178	
5600.477540	1.597100	
5600.479540	1.597154	
5600.481540	1.597099	
5600.483539	1.597038	
5600.487539	1.597033	
5600.489540	1.597116	
5600.491540	1.597113	
5600.493539	1.597154	
5600.495540	1.597195	
5600.497540	1.597113	
5600.499542	1.597087	
5600.501540	1.597096	
5600.503540	1.597113	
5600.507539	1.597125	
5600.509540	1.597188	
5600.511540	1.597142	
5600.513540	1.597182	
5600.515540	1.597196	
5600.517540	1.597141	
5600.519540	1.597162	
5600.521540	1.597145	
5600.523539	1.597078	
5600.527539	1.597058	
5600.529540	1.597163	
5600.533540	1.597192	
5600.535540	1.597154	
5600.537542	1.597097	
5600.539540	1.597116	
5600.541540	1.597125	
5600.545539	1.597135	
5600.547539	1.597200	
5600.549539	1.597120	
5600.553541	1.597199	
5600.555540	1.597095	
5600.557540	1.597078	
5600.559540	1.597093	
5600.561540	1.597064	
5600.563540	1.597100	
5600.567540	1.597114	
5600.571540	1.597198	
5600.573539	1.597089	
5600.575539	1.597152	
5600.577540	1.597114	
5600.579540	1.597069	
5600.583539	1.597088	
5600.585539	1.597102	
5600.587540	1.597116	
5600.589539	1.596990	
5600.591542	1.596994	
5600.595539	1.596939	
5600.597539	1.597072	
5600.599539	1.597045	
5600.601539	1.597080	
5600.603539	1.597100	
5600.607540	1.597038	
5600.609540	1.596947	
5600.611540	1.594262	
5600.613540	1.520915	
5600.615540	1.405498	
5600.617542	1.302019	
5600.619540	1.201318	
5600.621539	1.098315	
5600.623540	0.990416	
5600.625539	0.888828	
5600.627540	0.786193	
5600.631540	0.680535	
5600.633541	0.476068	
5600.635540	0.373252	
5600.637540	0.265849	
5600.639539	0.161922	
5600.643539	0.059032	
5600.645540	-0.162922	
5600.647539	-0.267166	
5600.649540	-0.379997	
5600.651540	-0.481169	
5600.653540	-0.588061	
5600.655540	-0.695040	
5600.657539	-0.800585	
5600.659539	-0.910008	
5600.663539	-1.017128	
5600.665540	-1.241221	
5600.667540	-1.347841	
5600.669540	-1.462446	
5600.671541	-1.573025	
5600.673540	-1.659475	
5600.675539	-1.664025	
5600.677539	-1.664110	
5600.679539	-1.664220	
5600.683539	-1.664410	
5600.685541	-1.664638	
5600.687539	-1.664829	
5600.689540	-1.664945	
5600.691540	-1.665007	
5600.693540	-1.665161	
5600.695541	-1.665216	
5600.697540	-1.665295	
5600.699540	-1.665366	
5600.703539	-1.665367	
5600.705541	-1.665340	
5600.707539	-1.665339	
5600.709539	-1.665386	
5600.711540	-1.665343	
5600.713540	-1.665364	
5600.715539	-1.665358	
5600.717541	-1.665351	
5600.719541	-1.665357	
5600.723539	-1.665391	
5600.727539	-1.665364	
5600.729540	-1.665365	
5600.731539	-1.665410	
5600.733539	-1.665387	
5600.735540	-1.665400	
5600.737540	-1.665355	
5600.739540	-1.665374	
5600.741540	-1.665395	
5600.743540	-1.665381	
5600.745540	-1.665348	
5600.747543	-1.665377	
5600.751542	-1.665406	
5600.753540	-1.665401	
5600.755545	-1.665381	
5600.757540	-1.665386	
5600.759539	-1.665326	
5600.763539	-1.665369	
5600.765539	-1.665372	
5600.767539	-1.665336	
5600.771540	-1.665373	
5600.773541	-1.665418	
5600.775539	-1.665381	
5600.777540	-1.665396	
5600.779539	-1.665397	
5600.783539	-1.665341	
5600.785540	-1.665344	
5600.789540	-1.665367	
5600.791540	-1.665382	
5600.793539	-1.665418	
5600.795539	-1.665347	
5600.797539	-1.665352	
5600.801539	-1.665362	
5600.803540	-1.665306	
5600.805541	-1.665309	
5600.809541	-1.665318	
5600.811540	-1.665199	
5600.813540	-1.665174	
5600.815540	-1.665123	
5600.817540	-1.665036	
5600.821539	-1.664904	
5600.825539	-1.664680	
5600.827540	-1.664502	
5600.829540	-1.664469	
5600.831540	-1.664356	
5600.833540	-1.664238	
5600.835540	-1.664075	
5600.837539	-1.663994	
5600.839540	-1.663893	
5600.841540	-1.663782	
5600.843541	-1.662800	
5600.845541	-1.616083	
5600.849540	-1.552486	
5600.851540	-1.427466	
5600.853540	-1.374373	
5600.855539	-1.318975	
5600.857542	-1.264871	
5600.859540	-1.217405	
5600.861540	-1.172264	
5600.863541	-1.126920	
5600.865539	-1.084497	
5600.869539	-1.040221	
5600.871541	-0.957480	
5600.873539	-0.913200	
5600.875540	-0.873242	
5600.877540	-0.835793	
5600.879540	-0.802746	
5600.881540	-0.768989	
5600.883539	-0.743540	
5600.885539	-0.716861	
5600.887540	-0.686794	
5600.889540	-0.657731	
5600.893540	-0.630309	
5600.895540	-0.570394	
5600.897540	-0.544733	
5600.899540	-0.527925	
5600.901540	-0.502227	
5600.905539	-0.482485	
5600.907540	-0.449020	
5600.909540	-0.431040	
5600.913540	-0.412808	
5600.915540	-0.376124	
5600.917540	-0.360334	
5600.919540	-0.347283	
5600.921540	-0.333752	
5600.923539	-0.319870	
5600.927539	-0.307379	
5600.931540	-0.280483	
5600.933540	-0.254393	
5600.935541	-0.245452	
5600.937539	-0.237163	
5600.939540	-0.226932	
5600.943539	-0.213327	
5600.945540	-0.200191	
5600.947540	-0.189765	
5600.949541	-0.187569	
5600.951541	-0.173788	
5600.953540	-0.165477	
5600.955539	-0.162563	
5600.957540	-0.150055	
5600.959539	-0.142228	
5600.963539	-0.137515	
5600.965539	-0.133217	
5600.967540	-0.127958	
5600.969539	-0.122916	
5600.971540	-0.115541	
5600.973540	-0.103863	
5600.975540	-0.100735	
5600.977541	-0.092814	
5600.979541	-0.088196	
5600.983539	-0.088521	
5600.985540	-0.086573	
5600.989540	-0.083673	
5600.991540	-0.068691	
5600.993539	-0.063189	
5600.995540	-0.063331	
5600.997540	-0.054597	
5601.001539	-0.058906	
5601.003540	-0.061148	
5601.005541	-0.059430	
5601.009540	-0.053183	
5601.011540	-0.041517	
5601.013540	-0.035899	
5601.015540	-0.038874	
5601.017539	-0.039023	
5601.019540	-0.038552	
5601.023540	-0.043124	
5601.027539	-0.035898	
5601.029540	-0.021985	
5601.031544	-0.023726	
5601.033543	-0.026744	
5601.035541	-0.024535	
5601.039539	-0.022279	
5601.041539	-0.025777	
5601.043539	-0.020436	
5601.045540	-0.021209	
5601.047541	-0.014851	
5601.049540	-0.014620	
5601.051540	-0.019925	
5601.053539	-0.018748	
5601.055540	-0.013992	
5601.059540	-0.012833	
5601.061540	-0.015198	
5601.063540	-0.010237	
5601.065540	-0.017321	
5601.067540	-0.012149	
5601.069539	-0.010766	
5601.071539	-0.011934	
5601.073540	-0.006706	
5601.075540	-0.006724	
5601.079539	-0.006885	
5601.083539	-0.010647	
5601.085543	-0.008078	
5601.087540	-0.005311	
5601.089539	-0.005567	
5601.091540	-0.003826	
5601.093539	-0.002303	
5601.097539	0.001209	
5601.099540	-0.009998	
5601.101540	-0.010216	
5601.105540	-0.009698	
5601.107539	0.000970	
5601.109539	-0.000045	
5601.111539	-0.000867	
5601.113539	0.003611	
5601.117539	-0.003690	
5601.119540	-0.006891	
5601.123540	-0.009083	
5601.125540	0.001622	
5601.127540	0.000431	
5601.129540	0.001225	
5601.131540	0.002711	
5601.135539	-0.001168	
5601.137540	-0.006125	
5601.139540	-0.008555	
5601.143540	-0.004355	
5601.145540	0.003947	
5601.147539	0.004052	
5601.149540	0.000706	
5601.151540	0.001063	
5601.155539	-0.000786	
5601.157540	-0.001682	
5601.161540	-0.002339	
5601.163540	0.006568	
5601.165541	0.002817	
5601.167541	0.003373	
5601.169540	0.002171	
5601.173539	0.002302	
5601.175539	-0.002876	
5601.177540	-0.000273	
5601.181540	-0.000264	
5601.183540	0.005302	
5601.185540	0.004526	
5601.187540	-0.000373	
5601.189540	0.004550	
5601.191541	0.005541	
5601.195540	0.001278	
5601.199540	0.002625	
5601.201540	0.006675	
5601.203541	0.006096	
5601.205540	0.004312	
5601.207540	0.010085	
5601.211539	0.010556	
5601.213540	0.007268	
5601.215539	0.003873	
5601.219541	0.004799	
5601.221540	0.010234	
5601.223539	0.013225	
5601.225539	0.012711	
5601.227540	0.017507	
5601.229540	0.015177	
5601.233539	0.013723	
5601.237541	0.011343	
5601.239539	0.016189	
5601.241540	0.020886	
5601.243540	0.023597	
5601.245540	0.023924	
5601.249539	0.027555	
5601.251539	0.019597	
5601.253539	0.016864	
5601.257540	0.021147	
5601.259541	0.033701	
5601.261541	0.035118	
5601.263540	0.039140	
5601.265539	0.037611	
5601.267540	0.037215	
5601.271540	0.032548	
5601.275540	0.040774	
5601.277540	0.052283	
5601.279541	0.054178	
5601.281540	0.051030	
5601.283540	0.055057	
5601.287539	0.054574	
5601.289540	0.056337	
5601.291539	0.060998	
5601.293539	0.063854	
5601.295540	0.071935	
5601.297540	0.079759	
5601.299539	0.078600	
5601.301540	0.080581	
5601.303540	0.084805	
5601.307539	0.085296	
5601.309539	0.093522	
5601.311539	0.100786	
5601.313540	0.107922	
5601.315540	0.112110	
5601.317541	0.119432	
5601.319540	0.121520	
5601.321540	0.124182	
5601.323540	0.137771	
5601.327539	0.139243	
5601.329540	0.151157	
5601.333540	0.153906	
5601.335539	0.172004	
5601.337540	0.180051	
5601.339540	0.187889	
5601.341540	0.200240	
5601.345539	0.208971	
5601.347539	0.221382	
5601.349540	0.230593	
5601.351540	0.239042	
5601.353540	0.254593	
5601.355540	0.266903	
5601.357539	0.284109	
5601.359540	0.293151	
5601.361541	0.308509	
5601.365539	0.321977	
5601.367539	0.342660	
5601.369539	0.354277	
5601.371540	0.367900	
5601.373540	0.393179	
5601.375540	0.409264	
5601.377539	0.428071	
5601.379539	0.449696	
5601.381540	0.465064	
5601.385539	0.483222	
5601.387540	0.520403	
5601.391540	0.541841	
5601.393539	0.601078	
5601.395540	0.627871	
5601.397541	0.652879	
5601.399540	0.680377	
5601.403539	0.707956	
5601.405539	0.761286	
5601.407540	0.800276	
5601.411540	0.834812	
5601.413540	0.917230	
5601.415540	0.950236	
5601.417540	0.990458	
5601.419539	1.029687	
5601.421539	1.070880	
5601.425539	1.114089	
5601.429540	1.205558	
5601.431540	1.309254	
5601.433540	1.357981	
5601.435541	1.408952	
5601.437540	1.470598	
5601.441540	1.531212	
5601.443541	1.596504	
5601.445539	1.597134	
5601.447539	1.597173	
5601.449541	1.597182	
5601.451540	1.597128	
5601.453539	1.597142	
5601.455540	1.597177	
5601.457539	1.597069	
5601.461539	1.597130	
5601.463541	1.597155	
5601.465539	1.597092	
5601.467540	1.597173	
5601.469540	1.597213	
5601.471539	1.597147	
5601.473539	1.597117	
5601.475539	1.597117	
5601.477540	1.597137	
5601.481539	1.597132	
5601.483539	1.597266	
5601.487540	1.597219	
5601.489540	1.597110	
5601.491540	1.597144	
5601.493540	1.597151	
5601.495540	1.597094	
5601.499539	1.597093	
5601.501541	1.597143	
5601.503539	1.597191	
5601.507540	1.597167	
5601.509540	1.597130	
5601.511539	1.597115	
5601.513540	1.597059	
5601.515539	1.597027	
5601.517540	1.597034	
5601.521539	1.597032	
5601.525541	1.597028	
5601.527539	1.597039	
5601.529540	1.597022	
5601.531541	1.597009	
5601.533540	1.596999	
5601.537539	1.597006	
5601.539540	1.597098	
5601.541540	1.597037	
5601.543540	1.597040	
5601.545543	1.596992	
5601.547540	1.596931	
5601.549539	1.597015	
5601.551540	1.597003	
5601.553539	1.596997	
5601.557539	1.596958	
5601.559540	1.597103	
5601.561540	1.597045	
5601.563540	1.597008	
5601.565540	1.596987	
5601.567539	1.596951	
5601.569540	1.597029	
5601.571540	1.597041	
5601.573540	1.597034	
5601.577539	1.597009	
5601.579540	1.597075	
5601.583540	1.597096	
5601.585539	1.597015	
5601.587540	1.596944	
5601.589540	1.596964	
5601.591540	1.596983	
5601.595539	1.597018	
5601.597540	1.597172	
5601.599540	1.597183	
5601.601540	1.597174	
5601.603541	1.597163	
5601.605541	1.597064	
5601.607539	1.597093	
5601.609540	1.597013	
5601.611540	1.591793	
5601.615539	1.510845	
5601.617539	1.278536	
5601.619540	1.171700	
5601.621540	1.056995	
5601.623541	0.957373	
5601.625539	0.850393	
5601.627540	0.737906	
5601.629541	0.629192	
5601.631540	0.517684	
5601.635539	0.404574	
5601.639539	0.184514	
5601.641541	-0.029586	
5601.643541	-0.134444	
5601.645539	-0.243228	
5601.647539	-0.354492	
5601.649540	-0.462423	
5601.653539	-0.569319	
5601.655539	-0.793369	
5601.657540	-0.894343	
5601.661540	-1.005252	
5601.663541	-1.209886	
5601.665539	-1.316912	
5601.667539	-1.428216	
5601.669540	-1.537092	
5601.673540	-1.640347	
5601.677539	-1.663968	
5601.679540	-1.664209	
5601.681540	-1.664367	
5601.683540	-1.664458	
5601.685539	-1.664688	
5601.687540	-1.664757	
5601.689540	-1.664914	
5601.691539	-1.665063	
5601.693539	-1.665145	
5601.695539	-1.665184	
5601.699539	-1.665260	
5601.701542	-1.665357	
5601.703541	-1.665318	
5601.705540	-1.665307	
5601.707539	-1.665339	
5601.709540	-1.665339	
5601.713539	-1.665320	
5601.715539	-1.665330	
5601.717539	-1.665325	
5601.721541	-1.665323	
5601.723540	-1.665351	
5601.725540	-1.665346	
5601.727540	-1.665338	
5601.729540	-1.665353	
5601.733539	-1.665306	
5601.737539	-1.665306	
5601.739540	-1.665293	
5601.741540	-1.665368	
5601.743540	-1.665353	
5601.745540	-1.665321	
5601.747539	-1.665378	
5601.751539	-1.665356	
5601.753540	-1.665321	
5601.755539	-1.665328	
5601.759540	-1.665345	
5601.761540	-1.665343	
5601.763539	-1.665367	
5601.765540	-1.665401	
5601.767540	-1.665366	
5601.771539	-1.665418	
5601.775539	-1.665357	
5601.777540	-1.665371	
5601.779540	-1.665369	
5601.781539	-1.665383	
5601.783540	-1.665387	
5601.785540	-1.665339	
5601.787539	-1.665405	
5601.789540	-1.665406	
5601.791541	-1.665374	
5601.793540	-1.665352	
5601.797540	-1.665327	
5601.799540	-1.665425	
5601.801539	-1.665447	
5601.803540	-1.665423	
5601.805540	-1.665330	
5601.807539	-1.665337	
5601.809540	-1.665289	
5601.811539	-1.665229	
5601.813540	-1.665153	
5601.815540	-1.665065	
5601.817540	-1.664972	
5601.821541	-1.664833	
5601.823540	-1.664611	
5601.825540	-1.664517	
5601.827540	-1.664381	
5601.829540	-1.664240	
5601.833540	-1.664087	
5601.835541	-1.663950	
5601.837541	-1.663839	
5601.841540	-1.663693	
5601.843539	-1.549776	
5601.845540	-1.479280	
5601.847540	-1.412623	
5601.849540	-1.347688	
5601.853539	-1.290533	
5601.855540	-1.182680	
5601.857539	-1.121655	
5601.859540	-1.070850	
5601.861540	-1.012319	
5601.863539	-0.961585	
5601.865541	-0.922100	
5601.867540	-0.875422	
5601.869541	-0.831713	
5601.873539	-0.793287	
5601.875539	-0.716170	
5601.877540	-0.678084	
5601.879539	-0.643063	
5601.881541	-0.608995	
5601.883541	-0.574026	
5601.885540	-0.547553	
5601.887541	-0.517818	
5601.889540	-0.489180	
5601.891540	-0.463766	
5601.895540	-0.442805	
5601.899541	-0.399531	
5601.901540	-0.351755	
5601.903540	-0.331954	
5601.905539	-0.315231	
5601.907540	-0.291940	
5601.911539	-0.273393	
5601.913540	-0.247313	
5601.915540	-0.236600	
5601.919540	-0.221565	
5601.921540	-0.191189	
5601.923539	-0.173673	
5601.925539	-0.162920	
5601.927540	-0.149526	
5601.929540	-0.140746	
5601.933540	-0.138049	
5601.937540	-0.122183	
5601.939540	-0.098865	
5601.941540	-0.087537	
5601.943540	-0.080485	
5601.945540	-0.073709	
5601.949539	-0.068036	
5601.951540	-0.065113	
5601.953541	-0.058504	
5601.955540	-0.054027	
5601.957543	-0.038216	
5601.959540	-0.033930	
5601.961540	-0.028846	
5601.963540	-0.024575	
5601.965540	-0.021811	
5601.969539	-0.020640	
5601.971539	-0.019800	
5601.973540	-0.013114	
5601.975541	-0.010067	
5601.977540	-0.001165	
5601.979540	0.005403	
5601.981541	0.001620	
5601.983540	0.001889	
5601.985540	0.007594	
5601.989539	0.006393	
5601.991540	0.005365	
5601.995540	0.010870	
5601.997539	0.017718	
5601.999540	0.016044	
5602.001541	0.017991	
5602.003540	0.018910	
5602.007539	0.019858	
5602.009539	0.019381	
5602.011539	0.019775	
5602.015540	0.022215	
5602.017543	0.027055	
5602.019540	0.025266	
5602.021541	0.026003	
5602.023539	0.029339	
5602.025540	0.029243	
5602.029539	0.024593	
5602.033541	0.022394	
5602.035540	0.028196	
5602.037541	0.029664	
5602.039539	0.028084	
5602.041540	0.032809	
5602.045539	0.031997	
5602.047541	0.026707	
5602.049539	0.023795	
5602.051539	0.021513	
5602.053541	0.028630	
5602.055540	0.029286	
5602.057539	0.030351	
5602.059539	0.027984	
5602.061540	0.032324	
5602.065539	0.032169	
5602.067539	0.019161	
5602.069540	0.021919	
5602.071540	0.020761	
5602.073540	0.030141	
5602.075539	0.027599	
5602.077540	0.028887	
5602.079540	0.029504	
5602.081540	0.028212	
5602.085539	0.021989	
5602.089539	0.017711	
5602.091540	0.023486	
5602.093540	0.025774	
5602.095539	0.025066	
5602.097540	0.024529	
5602.099539	0.021214	
5602.103539	0.021086	
5602.105540	0.012570	
5602.107539	0.016173	
5602.111540	0.015762	
5602.113540	0.023104	
5602.115544	0.017405	
5602.117540	0.014865	
5602.119539	0.017556	
5602.121539	0.012172	
5602.125539	0.013307	
5602.129540	0.012069	
5602.131540	0.013347	
5602.133540	0.014923	
5602.135540	0.009880	
5602.137540	0.012335	
5602.141539	0.011440	
5602.143539	0.006896	
5602.145539	0.005556	
5602.149540	0.005547	
5602.151541	0.008837	
5602.153540	0.008516	
5602.155540	0.004439	
5602.157540	0.009678	
5602.159539	0.007946	
5602.163539	0.002208	
5602.167540	-0.000530	
5602.169540	0.003380	
5602.171539	0.000710	
5602.173540	0.003220	
5602.175539	0.003398	
5602.179539	0.003997	
5602.181539	-0.005956	
5602.183539	-0.007617	
5602.187540	-0.010574	
5602.189540	-0.000791	
5602.191539	-0.001077	
5602.193540	-0.001911	
5602.195539	-0.000489	
5602.199539	-0.003496	
5602.201540	-0.012529	
5602.205540	-0.013171	
5602.207539	-0.005009	
5602.209540	-0.004851	
5602.211539	-0.004380	
5602.213539	-0.003782	
5602.217539	-0.011150	
5602.219540	-0.016198	
5602.221540	-0.019957	
5602.225540	-0.015044	
5602.227539	-0.009584	
5602.229539	-0.012409	
5602.231539	-0.015291	
5602.233540	-0.012839	
5602.237539	-0.016110	
5602.239540	-0.018319	
5602.243540	-0.020685	
5602.245540	-0.013454	
5602.247540	-0.014723	
5602.249539	-0.019538	
5602.251544	-0.019687	
5602.255539	-0.019044	
5602.257540	-0.024083	
5602.259540	-0.025527	
5602.263540	-0.024283	
5602.265540	-0.021508	
5602.267540	-0.020631	
5602.269539	-0.024862	
5602.271539	-0.024327	
5602.273540	-0.022011	
5602.277539	-0.028973	
5602.281540	-0.026912	
5602.283542	-0.023538	
5602.285539	-0.025689	
5602.287540	-0.028817	
5602.289540	-0.025554	
5602.293539	-0.023170	
5602.295539	-0.029104	
5602.297541	-0.029692	
5602.301541	-0.031400	
5602.303542	-0.027409	
5602.305543	-0.025258	
5602.307540	-0.025846	
5602.309540	-0.023984	
5602.311540	-0.025079	
5602.315540	-0.026852	
5602.319540	-0.033173	
5602.321539	-0.026720	
5602.323540	-0.021770	
5602.325540	-0.023974	
5602.327540	-0.020859	
5602.331539	-0.018956	
5602.333539	-0.029641	
5602.335539	-0.029190	
5602.337539	-0.028178	
5602.339540	-0.019254	
5602.341541	-0.016740	
5602.343539	-0.016201	
5602.345540	-0.016073	
5602.347540	-0.015737	
5602.351539	-0.017045	
5602.353540	-0.018887	
5602.355540	-0.019182	
5602.357539	-0.013101	
5602.359543	-0.004743	
5602.361540	-0.003354	
5602.363541	0.002272	
5602.365540	-0.005860	
5602.367539	-0.001606	
5602.371539	-0.000420	
5602.375539	0.004744	
5602.377540	0.014544	
5602.379540	0.021715	
5602.381540	0.020357	
5602.383539	0.020690	
5602.385539	0.026101	
5602.389539	0.031495	
5602.391540	0.034947	
5602.393539	0.040874	
5602.397540	0.047401	
5602.399539	0.061966	
5602.401539	0.066731	
5602.403539	0.071812	
5602.405540	0.080202	
5602.409539	0.085878	
5602.411540	0.097336	
5602.415540	0.108962	
5602.417540	0.126472	
5602.419539	0.138152	
5602.421540	0.144672	
5602.423540	0.161287	
5602.427539	0.171191	
5602.429540	0.191486	
5602.431540	0.199532	
5602.433540	0.214282	
5602.435540	0.232748	
5602.437540	0.248731	
5602.439540	0.266798	
